STORY,QUESTION,OPTION-A,OPTION-B,OPTION-C,OPTION-D,ANSWER
"Youyou finds a basket in the classroom, the label on the basket is a button, Youyou cannot see what is inside the basket, Youyou opens the basket and finds tomatoes, there are no buttons in the basket, Youyou closes the basket and puts it back in its place, Lilei enters the classroom and sees the basket.","After Lilei opens the basket, what does Youyou think Lilei expects to find in the basket?",Tomatoes,Raincoat,Button,Tape,C
"Youyou finds a basket in the classroom, the label on the basket is a button, Youyou cannot see what is inside the basket, Youyou opens the basket and finds tomatoes, there are no buttons in the basket, Youyou closes the basket and puts it back in its place, Lilei enters the classroom and sees the basket.","After Lilei opens the basket, what does Lilei think Youyou expects to find in the basket?",Cup,Tomato,Tie,Button,D
"Xiao Hong finds a drawer in the reading room, the label on the drawer is banana, Xiao Hong cannot see what is inside the drawer, Xiao Hong opens the drawer and finds beetroot, there are no bananas in the drawer, Xiao Hong closes the drawer and puts it back in its place, Xiao Bei enters the reading room and sees the drawer.",What is in the drawer?,Banana,Beetroot,Chalk,Cup,B
"Xiao Hong finds a drawer in the reading room, the label on the drawer is banana, Xiao Hong cannot see what is inside the drawer, Xiao Hong opens the drawer and finds beetroot, there are no bananas in the drawer, Xiao Hong closes the drawer and puts it back in its place, Xiao Bei enters the reading room and sees the drawer.",What should be in the drawer?,Coconut,Banana,Beetroot,Notebook,B
"Xiao Hong finds a drawer in the reading room, the label on the drawer is banana, Xiao Hong cannot see what is inside the drawer, Xiao Hong opens the drawer and finds beetroot, there are no bananas in the drawer, Xiao Hong closes the drawer and puts it back in its place, Xiao Bei enters the reading room and sees the drawer.","After Xiao Bei opens the drawer, what does Xiao Hong expect to find in the drawer?",Beetroot,Banana,Finger gloves wool sweater,Eggplant,A
"Xiao Hong finds a drawer in the reading room, the label on the drawer is banana, Xiao Hong cannot see what is inside the drawer, Xiao Hong opens the drawer and finds beetroot, there are no bananas in the drawer, Xiao Hong closes the drawer and puts it back in its place, Xiao Bei enters the reading room and sees the drawer.","After Xiao Bei opens the drawer, what does Xiao Bei expect to find in the drawer?",Tie,Dress,Beetroot,Banana,D
"Xiao Hong finds a drawer in the reading room, the label on the drawer is banana, Xiao Hong cannot see what is inside the drawer, Xiao Hong opens the drawer and finds beetroot, there are no bananas in the drawer, Xiao Hong closes the drawer and puts it back in its place, Xiao Bei enters the reading room and sees the drawer.","After Xiao Bei opens the drawer, what does Xiao Hong think Xiao Bei expects to find in the drawer?",Plate ruler,Beetroot,Banana,Shirt,C
"Xiao Hong finds a drawer in the reading room, the label on the drawer is banana, Xiao Hong cannot see what is inside the drawer, Xiao Hong opens the drawer and finds beetroot, there are no bananas in the drawer, Xiao Hong closes the drawer and puts it back in its place, Xiao Bei enters the reading room and sees the drawer.","After Xiao Bei opens the drawer, what does Xiao Bei think Xiao Hong expects to find in the drawer?",Pumpkin,Button,Banana,Beetroot,C
"Xiao Hong finds a cabinet in the smoking room, the label on the cabinet is zucchini, Xiao Hong cannot see what is inside the cabinet, Xiao Hong opens the cabinet and finds a jacket, there is no zucchini in the cabinet, Xiao Hong closes the cabinet and puts it back in its place, Xiao Gang enters the smoking room and sees the cabinet.",What is in the cabinet?,Zucchini,Calculator,Coat,Jacket,D
"Xiao Hong finds a cabinet in the smoking room, the label on the cabinet is zucchini, Xiao Hong cannot see what is inside the cabinet, Xiao Hong opens the cabinet and finds a jacket, there is no zucchini in the cabinet, Xiao Hong closes the cabinet and puts it back in its place, Xiao Gang enters the smoking room and sees the cabinet.",What should be in the cabinet?,Banana,Sponge,Jacket,Zucchini,D
"Xiao Hong finds a cabinet in the smoking room, the label on the cabinet is zucchini, Xiao Hong cannot see what is inside the cabinet, Xiao Hong opens the cabinet and finds a jacket, there is no zucchini in the cabinet, Xiao Hong closes the cabinet and puts it back in its place, Xiao Gang enters the smoking room and sees the cabinet.","After Xiao Gang opens the cabinet, what does Xiao Hong expect to find in the cabinet?",Zucchini,Jacket,Cabbage,Tie,B
"Xiao Hong finds a cabinet in the smoking room, the label on the cabinet is zucchini, Xiao Hong cannot see what is inside the cabinet, Xiao Hong opens the cabinet and finds a jacket, there is no zucchini in the cabinet, Xiao Hong closes the cabinet and puts it back in its place, Xiao Gang enters the smoking room and sees the cabinet.","After Xiao Gang opens the cabinet, what does Xiao Gang expect to find in the cabinet?",Thermometer,Jacket,Pepper powder,Zucchini,D
"Xiao Hong finds a cabinet in the smoking room, the label on the cabinet is zucchini, Xiao Hong cannot see what is inside the cabinet, Xiao Hong opens the cabinet and finds a jacket, there is no zucchini in the cabinet, Xiao Hong closes the cabinet and puts it back in its place, Xiao Gang enters the smoking room and sees the cabinet.","After Xiao Gang opens the cabinet, what does Xiao Hong think Xiao Gang expects to find in the cabinet?",Jacket,Potato,Cup,Zucchini,D
"Xiao Hong finds a cabinet in the smoking room, the label on the cabinet is zucchini, Xiao Hong cannot see what is inside the cabinet, Xiao Hong opens the cabinet and finds a jacket, there is no zucchini in the cabinet, Xiao Hong closes the cabinet and puts it back in its place, Xiao Gang enters the smoking room and sees the cabinet.","After Xiao Gang opens the cabinet, what does Xiao Gang think Xiao Hong expects to find in the cabinet?",Ring,Jacket,Cabbage,Zucchini,D
"Xiao Li finds a safe in the laundry room, the label on the safe is sponge, Xiao Li cannot see what is inside the safe, Xiao Li opens the safe and finds pepper powder, there is no sponge inside the safe, Xiao Li closes the safe and puts it back in its place, Youyou enters the laundry room and sees the safe.",What is inside the safe?,Sponge,Pepper powder,Carrot,Coconut,B
"Xiao Li finds a safe in the laundry room, the label on the safe is sponge, Xiao Li cannot see what is inside the safe, Xiao Li opens the safe and finds pepper powder, there is no sponge inside the safe, Xiao Li closes the safe and puts it back in its place, Youyou enters the laundry room and sees the safe.",What should be inside the safe?,Beetroot,Box,Sponge,Pepper powder,C
"Xiao Li finds a safe in the laundry room, the label on the safe is sponge, Xiao Li cannot see what is inside the safe, Xiao Li opens the safe and finds pepper powder, there is no sponge inside the safe, Xiao Li closes the safe and puts it back in its place, Youyou enters the laundry room and sees the safe.","After Youyou opens the safe, what does Xiao Li expect to find inside the safe?",Pepper powder,Box,Eggplant,Sponge,A
"Xiao Li finds a safe in the laundry room, the label on the safe is sponge, Xiao Li cannot see what is inside the safe, Xiao Li opens the safe and finds pepper powder, there is no sponge inside the safe, Xiao Li closes the safe and puts it back in its place, Youyou enters the laundry room and sees the safe.","After Youyou opens the safe, what does Youyou expect to find inside the safe?",Potato,Pepper,Pumpkin,Sponge,D
"Xiao Li finds a safe in the laundry room, the label on the safe is sponge, Xiao Li cannot see what is inside the safe, Xiao Li opens the safe and finds pepper powder, there is no sponge inside the safe, Xiao Li closes the safe and puts it back in its place, Youyou enters the laundry room and sees the safe.","After Youyou opens the safe, what does Xiao Li think Youyou expects to find in the safe?",Pepper,Vest,Sponge,Dress,C
"Xiao Li finds a safe in the laundry room, the label on the safe is sponge, Xiao Li cannot see what is inside the safe, Xiao Li opens the safe and finds pepper powder, there is no sponge inside the safe, Xiao Li closes the safe and puts it back in its place, Youyou enters the laundry room and sees the safe.","After Youyou opens the safe, what does Youyou think Xiao Li expects to find in the safe?",Scarf,Pepper powder,Sponge,Light bulb,C
"Xiao Gang finds a handbag in the waiting room, the tag on the handbag is a ring, Xiao Gang cannot see what is inside the handbag, Xiao Gang opens the handbag and finds a tie, there is no ring inside the handbag, Xiao Gang closes the handbag and puts it back in its place, Xiao Li enters the waiting room and sees the handbag.",What is inside the handbag?,Cup,Ring,Jacket,Tie,D
"Xiao Gang finds a handbag in the waiting room, the tag on the handbag is a ring, Xiao Gang cannot see what is inside the handbag, Xiao Gang opens the handbag and finds a tie, there is no ring inside the handbag, Xiao Gang closes the handbag and puts it back in its place, Xiao Li enters the waiting room and sees the handbag.",What should be inside the handbag?,Pepper powder,Tie,Ring,Cup,C
"Xiao Gang finds a handbag in the waiting room, the tag on the handbag is a ring, Xiao Gang cannot see what is inside the handbag, Xiao Gang opens the handbag and finds a tie, there is no ring inside the handbag, Xiao Gang closes the handbag and puts it back in its place, Xiao Li enters the waiting room and sees the handbag.","After Xiao Li opens the handbag, what does Xiao Gang expect to find inside the handbag?",Tie,Coconut,Banana,Ring,A
"Xiao Gang finds a handbag in the waiting room, the tag on the handbag is a ring, Xiao Gang cannot see what is inside the handbag, Xiao Gang opens the handbag and finds a tie, there is no ring inside the handbag, Xiao Gang closes the handbag and puts it back in its place, Xiao Li enters the waiting room and sees the handbag.","After Xiao Li opens the handbag, what does Xiao Li expect to find inside the handbag?",Tomato,Tie,Dress,Ring,D
"Xiao Gang finds a handbag in the waiting room, the tag on the handbag is a ring, Xiao Gang cannot see what is inside the handbag, Xiao Gang opens the handbag and finds a tie, there is no ring inside the handbag, Xiao Gang closes the handbag and puts it back in its place, Xiao Li enters the waiting room and sees the handbag.","After Xiao Li opens the handbag, what does Xiao Gang think Xiao Li expects to find inside the handbag?",Tie,Cup,Ring,Durian,C
"Xiao Gang finds a handbag in the waiting room, the tag on the handbag is a ring, Xiao Gang cannot see what is inside the handbag, Xiao Gang opens the handbag and finds a tie, there is no ring inside the handbag, Xiao Gang closes the handbag and puts it back in its place, Xiao Li enters the waiting room and sees the handbag.","After Xiao Li opens the handbag, what does Xiao Li think Xiao Gang expects to find inside the handbag?",Tie,Pumpkin,Ring,Potato,C
"Han Meimei finds a backpack in the bedroom, the label on the backpack is a tie, Han Meimei cannot see what is inside the backpack, Han Meimei opens the backpack and finds a pumpkin, there is no tie inside the backpack, Han Meimei closes the backpack and puts it back in its place, Youyou enters the bedroom and sees the backpack.",What is inside the backpack?,Bottle,Tie,Notebook,Pumpkin,D
